sweep_id,direction,side,swept_swing_level,swing_index,swing_time,swing_confirm_time,breach_time,breach_index,breach_extreme,breach_distance_atr,rejection_close_time,rejection_index,rejection_close_price,bars_breach_to_rejection,frozen_atr,session,year,segment_id
574,bearish,buy_side,1332.991000,50542,2018-02-21 15:15:00,2018-02-21 17:45:00,2018-02-21 19:15:00,50558,1336.328000,1.433441,2018-02-21 19:30:00,50559,1332.146000,1,2.327964,off_session,2018,553
575,bearish,buy_side,1324.855000,50597,2018-02-22 06:00:00,2018-02-22 08:30:00,2018-02-22 13:30:00,50627,1325.398500,0.477682,2018-02-22 13:45:00,50628,1324.183000,1,1.137786,ny_overlap,2018,554
576,bullish,sell_side,1337.945000,50794,2018-02-26 09:15:00,2018-02-26 11:45:00,2018-02-26 12:00:00,50805,1337.695000,0.289855,2018-02-26 12:30:00,50807,1338.200000,2,0.862500,ny_overlap,2018,556
577,bullish,sell_side,1317.026000,50975,2018-02-28 08:30:00,2018-02-28 11:00:00,2018-02-28 14:00:00,50997,1316.146500,0.767404,2018-02-28 14:15:00,50998,1318.888500,1,1.146071,ny_overlap,2018,558
578,bearish,buy_side,1321.423500,50981,2018-02-28 10:00:00,2018-02-28 12:30:00,2018-02-28 14:45:00,51000,1322.607000,0.751735,2018-02-28 15:00:00,51001,1318.166500,1,1.574357,ny_overlap,2018,558
579,bearish,buy_side,1318.430500,51133,2018-03-02 02:00:00,2018-03-02 04:30:00,2018-03-02 06:00:00,51149,1319.199000,1.066991,2018-03-02 06:15:00,51150,1317.905000,1,0.720250,asian,2018,560
580,bearish,buy_side,1327.156000,51233,2018-03-05 04:00:00,2018-03-05 06:30:00,2018-03-05 08:00:00,51249,1327.856000,0.889817,2018-03-05 08:15:00,51250,1326.935000,1,0.786679,london,2018,561
581,bullish,sell_side,1332.179500,51421,2018-03-07 05:00:00,2018-03-07 07:30:00,2018-03-07 08:15:00,51434,1331.356500,0.650740,2018-03-07 08:30:00,51435,1332.403000,1,1.264714,london,2018,563
582,bullish,sell_side,1322.801000,51467,2018-03-07 16:30:00,2018-03-07 19:00:00,2018-03-07 20:00:00,51481,1322.275000,0.343262,2018-03-07 20:15:00,51482,1323.776500,1,1.532357,off_session,2018,563
583,bearish,buy_side,1320.996000,51629,2018-03-09 11:00:00,2018-03-09 13:30:00,2018-03-09 15:15:00,51646,1322.195000,0.510228,2018-03-09 15:45:00,51648,1320.984000,2,2.349929,ny_overlap,2018,565
584,bullish,sell_side,1317.087000,51811,2018-03-13 09:30:00,2018-03-13 12:00:00,2018-03-13 12:45:00,51824,1314.113000,1.770916,2018-03-13 13:00:00,51825,1324.806000,1,1.679357,ny_overlap,2018,567
585,bearish,buy_side,1327.721500,51830,2018-03-13 14:15:00,2018-03-13 16:45:00,2018-03-13 17:15:00,51842,1328.383500,0.302367,2018-03-13 17:30:00,51843,1326.440000,1,2.189393,off_session,2018,567
586,bearish,buy_side,1329.285000,51877,2018-03-14 03:00:00,2018-03-14 05:30:00,2018-03-14 05:45:00,51888,1330.075500,1.173906,2018-03-14 06:00:00,51889,1328.885000,1,0.673393,asian,2018,568
587,bullish,sell_side,1324.076500,51869,2018-03-14 01:00:00,2018-03-14 03:30:00,2018-03-14 08:30:00,51899,1323.500000,0.517903,2018-03-14 08:45:00,51900,1325.166000,1,1.113143,london,2018,568
588,bullish,sell_side,1323.500000,51899,2018-03-14 08:30:00,2018-03-14 11:00:00,2018-03-14 13:00:00,51917,1322.832000,0.461679,2018-03-14 13:15:00,51918,1323.993500,1,1.446893,ny_overlap,2018,568
589,bearish,buy_side,1327.528500,51964,2018-03-15 01:45:00,2018-03-15 04:15:00,2018-03-15 05:15:00,51978,1327.740000,0.386503,2018-03-15 05:45:00,51980,1326.595000,2,0.547214,asian,2018,569
590,bearish,buy_side,1312.708500,52159,2018-03-19 04:30:00,2018-03-19 07:00:00,2018-03-19 10:15:00,52182,1312.981500,0.288214,2018-03-19 10:30:00,52183,1312.395000,1,0.947214,london,2018,571
591,bullish,sell_side,1315.651500,52237,2018-03-20 01:00:00,2018-03-20 03:30:00,2018-03-20 05:00:00,52253,1315.309500,0.577111,2018-03-20 05:45:00,52256,1315.770000,3,0.592607,asian,2018,572
592,bullish,sell_side,1327.959500,52458,2018-03-22 10:15:00,2018-03-22 12:45:00,2018-03-22 15:45:00,52480,1326.952000,0.470245,2018-03-22 16:00:00,52481,1328.776500,1,2.142500,ny_overlap,2018,574
593,bearish,buy_side,1349.271500,52614,2018-03-26 03:15:00,2018-03-26 05:45:00,2018-03-26 12:00:00,52649,1349.770000,0.553121,2018-03-26 12:15:00,52650,1348.615000,1,0.901250,ny_overlap,2018,576
594,bullish,sell_side,1322.985000,52905,2018-03-29 07:00:00,2018-03-29 09:30:00,2018-03-29 12:45:00,52928,1321.710000,1.117336,2018-03-29 13:15:00,52930,1323.308000,2,1.141107,ny_overlap,2018,579
595,bullish,sell_side,1337.339000,53069,2018-04-03 02:00:00,2018-04-03 04:30:00,2018-04-03 08:15:00,53094,1336.598500,0.667955,2018-04-03 08:30:00,53095,1337.664000,1,1.108607,london,2018,581
596,bearish,buy_side,1345.000000,53187,2018-04-04 08:30:00,2018-04-04 11:00:00,2018-04-04 12:00:00,53201,1347.270000,1.333249,2018-04-04 12:15:00,53202,1344.400000,1,1.702607,ny_overlap,2018,582
597,bullish,sell_side,1333.105000,53176,2018-04-04 05:45:00,2018-04-04 08:15:00,2018-04-04 18:30:00,53227,1332.514000,0.417699,2018-04-04 18:45:00,53228,1333.878000,1,1.414893,off_session,2018,582
598,bullish,sell_side,1324.529000,53274,2018-04-05 07:15:00,2018-04-05 09:45:00,2018-04-05 13:30:00,53299,1322.893500,1.019185,2018-04-05 13:45:00,53300,1327.840000,1,1.604714,ny_overlap,2018,583
599,bearish,buy_side,1326.750000,53315,2018-04-05 17:30:00,2018-04-05 20:00:00,2018-04-05 20:15:00,53326,1327.110500,0.386580,2018-04-05 20:30:00,53327,1326.400000,1,0.932536,off_session,2018,583
600,bullish,sell_side,1329.897000,53435,2018-04-09 01:30:00,2018-04-09 04:00:00,2018-04-09 07:15:00,53458,1328.674000,1.297662,2018-04-09 07:30:00,53459,1329.963500,1,0.942464,london,2018,585
601,bearish,buy_side,1333.584000,53453,2018-04-09 06:00:00,2018-04-09 08:30:00,2018-04-09 13:00:00,53481,1333.950000,0.303384,2018-04-09 13:45:00,53484,1331.936000,3,1.206393,ny_overlap,2018,585
602,bearish,buy_side,1337.832000,53553,2018-04-10 08:00:00,2018-04-10 10:30:00,2018-04-10 11:45:00,53568,1339.065000,1.140988,2018-04-10 12:00:00,53569,1336.526500,1,1.080643,ny_overlap,2018,586
