zone_id,direction,zone_high,zone_low,zone_creation_time,frozen_atr,displacement_atr,bos_swing_level,fvg_present,session,year,ob_candle_time,ob_candle_open,ob_candle_high,ob_candle_low,ob_candle_close,ob_candle_index,impulse_start_time,impulse_end_time,impulse_start_index,impulse_end_index,impulse_extreme,segment_id,touched,touch_time,bars_to_touch,success,bars_to_success,baseline_count,baseline_successes,baseline_success_rate,under_matched
2705,bullish,1816.245000,1814.873500,2022-01-05 06:30:00,0.902893,2.485899,1816.560000,True,asian,2022,2022-01-05 05:30:00,1815.555000,1816.245000,1814.873500,1814.878500,141976,2022-01-05 05:45:00,2022-01-05 06:30:00,141977,141979,1817.118000,1555,True,2022-01-05 06:30:00,1,True,10,5,1,0.200000,False
2706,bearish,1824.808000,1824.065000,2022-01-05 19:15:00,2.124357,4.912545,1815.049500,False,off_session,2022,2022-01-05 18:30:00,1824.655000,1824.808000,1824.065000,1824.675000,142028,2022-01-05 18:45:00,2022-01-05 19:15:00,142029,142030,1814.372000,1555,True,2022-01-12 13:30:00,438,True,1,5,2,0.400000,False
2707,bearish,1800.490000,1798.725000,2022-01-06 13:00:00,3.031750,2.877216,1793.770000,True,ny_overlap,2022,2022-01-06 12:15:00,1799.525500,1800.490000,1798.725000,1799.720000,142095,2022-01-06 12:30:00,2022-01-06 13:00:00,142096,142097,1791.767000,1556,True,2022-01-10 10:00:00,173,True,10,5,0,0.000000,False
2708,bearish,1792.363500,1790.481500,2022-01-06 19:15:00,1.852179,3.198126,1786.930000,True,off_session,2022,2022-01-06 17:15:00,1790.491500,1792.363500,1790.481500,1791.963500,142115,2022-01-06 17:30:00,2022-01-06 19:15:00,142116,142122,1786.440000,1556,True,2022-01-06 21:45:00,11,False,,5,0,0.000000,False
2709,bullish,1790.580000,1788.545000,2022-01-07 10:00:00,1.827857,2.943337,1793.290000,True,london,2022,2022-01-07 09:00:00,1790.565000,1790.580000,1788.545000,1789.765000,142174,2022-01-07 09:15:00,2022-01-07 10:00:00,142175,142177,1793.925000,1557,True,2022-01-07 11:00:00,5,True,3,5,3,0.600000,False
2710,bullish,1790.423500,1787.985000,2022-01-07 13:45:00,2.648821,3.152345,1794.000000,False,ny_overlap,2022,2022-01-07 13:00:00,1789.360000,1790.423500,1787.985000,1788.766500,142190,2022-01-07 13:15:00,2022-01-07 13:45:00,142191,142192,1796.335000,1557,True,2022-01-07 13:45:00,1,True,1,5,4,0.800000,False
2711,bearish,1791.676500,1788.110000,2022-01-07 13:45:00,2.648821,3.401513,1787.855000,False,ny_overlap,2022,2022-01-07 13:15:00,1788.736500,1791.676500,1788.110000,1788.954500,142191,2022-01-07 13:30:00,2022-01-07 13:45:00,142192,142192,1782.666500,1557,True,2022-01-07 13:45:00,1,False,,5,2,0.400000,False
2712,bullish,1795.300000,1792.370000,2022-01-07 18:30:00,2.734143,2.260306,1796.335000,True,off_session,2022,2022-01-07 17:00:00,1794.073500,1795.300000,1792.370000,1792.613500,142206,2022-01-07 17:15:00,2022-01-07 18:30:00,142207,142211,1798.550000,1557,True,2022-01-07 19:00:00,3,False,,5,0,0.000000,False
2713,bullish,1793.840000,1792.480500,2022-01-10 09:15:00,1.697179,2.937228,1796.830000,True,london,2022,2022-01-10 08:00:00,1793.710000,1793.840000,1792.480500,1792.620000,142262,2022-01-10 08:15:00,2022-01-10 09:15:00,142263,142266,1797.465500,1558,True,2022-01-10 12:45:00,15,True,19,5,5,1.000000,False
2714,bearish,1808.813500,1806.343500,2022-01-11 14:15:00,1.951857,3.585560,1804.415000,False,ny_overlap,2022,2022-01-11 13:15:00,1807.450000,1808.813500,1806.343500,1808.125500,142375,2022-01-11 13:30:00,2022-01-11 14:15:00,142376,142378,1801.815000,1559,True,2022-01-11 14:30:00,2,False,,5,2,0.400000,False
2715,bullish,1808.964500,1806.055000,2022-01-11 16:00:00,3.061000,2.017805,1809.133500,False,ny_overlap,2022,2022-01-11 15:30:00,1808.115000,1808.964500,1806.055000,1806.641500,142384,2022-01-11 15:45:00,2022-01-11 16:00:00,142385,142385,1812.231500,1559,True,2022-01-18 13:00:00,433,True,2,5,5,1.000000,False
2716,bearish,1820.685000,1820.115000,2022-01-12 07:45:00,1.143321,3.826570,1817.796500,True,london,2022,2022-01-12 06:30:00,1820.495000,1820.685000,1820.115000,1820.508000,142440,2022-01-12 06:45:00,2022-01-12 07:45:00,142441,142444,1816.310000,1560,True,2022-01-12 13:15:00,23,False,,5,5,1.000000,False
2717,bullish,1820.070000,1818.185000,2022-01-12 13:45:00,1.844250,3.952826,1821.583000,False,ny_overlap,2022,2022-01-12 13:00:00,1819.430000,1820.070000,1818.185000,1819.185000,142466,2022-01-12 13:15:00,2022-01-12 13:45:00,142467,142468,1825.475000,1560,True,2022-01-12 14:00:00,2,True,1,5,4,0.800000,False
2718,bullish,1822.645000,1820.155500,2022-01-12 17:30:00,2.456000,2.169178,1825.475000,True,off_session,2022,2022-01-12 16:15:00,1821.803000,1822.645000,1820.155500,1821.783000,142479,2022-01-12 16:30:00,2022-01-12 17:30:00,142480,142483,1825.483000,1560,True,2022-01-13 08:30:00,57,True,15,5,0,0.000000,False
2719,bullish,1826.490500,1825.648000,2022-01-13 05:30:00,0.846143,2.106027,1826.677000,True,asian,2022,2022-01-13 04:30:00,1826.490500,1826.490500,1825.648000,1825.745000,142524,2022-01-13 04:45:00,2022-01-13 05:30:00,142525,142527,1827.430000,1561,True,2022-01-13 05:45:00,2,False,,5,1,0.200000,False
2720,bearish,1827.220000,1825.727000,2022-01-13 08:45:00,1.791179,3.346958,1824.120000,True,london,2022,2022-01-13 07:30:00,1825.875000,1827.220000,1825.727000,1826.940000,142536,2022-01-13 07:45:00,2022-01-13 08:45:00,142537,142540,1821.225000,1561,True,2022-01-13 12:30:00,16,True,2,5,5,1.000000,False
2721,bearish,1823.855000,1820.655000,2022-01-13 15:00:00,2.288179,2.536078,1819.087000,False,ny_overlap,2022,2022-01-13 14:00:00,1822.010500,1823.855000,1820.655000,1822.530000,142562,2022-01-13 14:15:00,2022-01-13 15:00:00,142563,142565,1818.052000,1561,True,2022-01-13 15:00:00,1,True,1,5,0,0.000000,False
2722,bearish,1816.255000,1813.035000,2022-01-18 13:15:00,2.280464,3.869826,1809.205000,False,ny_overlap,2022,2022-01-18 12:45:00,1813.215000,1816.255000,1813.035000,1815.085000,142817,2022-01-18 13:00:00,2022-01-18 13:15:00,142818,142818,1807.430000,1564,True,2022-01-18 13:30:00,2,False,,5,2,0.400000,False
2723,bearish,1841.135000,1839.751500,2022-01-20 10:00:00,1.638036,2.475526,1838.490000,True,london,2022,2022-01-20 09:00:00,1839.988000,1841.135000,1839.751500,1840.810000,142986,2022-01-20 09:15:00,2022-01-20 10:00:00,142987,142989,1837.080000,1566,True,2022-01-20 12:45:00,12,False,,5,0,0.000000,False
2724,bullish,1841.140000,1839.130500,2022-01-20 13:30:00,1.616107,2.233453,1842.165000,False,ny_overlap,2022,2022-01-20 13:00:00,1840.415000,1841.140000,1839.130500,1839.575000,143002,2022-01-20 13:15:00,2022-01-20 13:30:00,143003,143003,1842.740000,1566,True,2022-01-20 16:15:00,12,True,3,5,4,0.800000,False
2725,bearish,1841.730000,1840.207000,2022-01-20 20:45:00,1.245321,3.134131,1838.612000,True,off_session,2022,2022-01-20 19:30:00,1840.235000,1841.730000,1840.207000,1840.572000,143028,2022-01-20 19:45:00,2022-01-20 20:45:00,143029,143032,1837.827000,1566,True,2022-01-21 02:15:00,19,False,,5,0,0.000000,False
2726,bullish,1836.483500,1833.905000,2022-01-21 14:15:00,2.366321,3.956352,1842.838000,True,ny_overlap,2022,2022-01-21 12:30:00,1836.395000,1836.483500,1833.905000,1834.205000,143092,2022-01-21 12:45:00,2022-01-21 14:15:00,143093,143098,1843.267000,1567,True,2022-01-21 15:00:00,4,False,,5,4,0.800000,False
2727,bearish,1835.167000,1832.325000,2022-01-21 18:45:00,2.417714,2.046147,1831.172000,False,off_session,2022,2022-01-21 16:45:00,1834.047000,1835.167000,1832.325000,1835.020000,143109,2022-01-21 17:00:00,2022-01-21 18:45:00,143110,143116,1830.220000,1567,True,2022-01-21 18:45:00,1,True,5,5,0,0.000000,False
2728,bearish,1841.672000,1839.405000,2022-01-24 14:00:00,2.464821,2.850916,1836.466500,True,ny_overlap,2022,2022-01-24 13:15:00,1840.430000,1841.672000,1839.405000,1841.500000,143187,2022-01-24 13:30:00,2022-01-24 14:00:00,143188,143189,1834.645000,1568,True,2022-01-24 14:00:00,1,True,2,5,0,0.000000,False
2729,bullish,1836.330000,1833.510000,2022-01-24 18:45:00,2.395893,4.012283,1843.070000,True,off_session,2022,2022-01-24 17:00:00,1835.040000,1836.330000,1833.510000,1834.353000,143202,2022-01-24 17:15:00,2022-01-24 18:45:00,143203,143208,1843.123000,1568,True,2022-01-25 10:30:00,60,True,4,5,0,0.000000,False
2730,bearish,1841.290000,1839.180000,2022-01-25 09:15:00,1.708821,2.334943,1839.511500,True,london,2022,2022-01-25 08:30:00,1839.737000,1841.290000,1839.180000,1840.515000,143260,2022-01-25 08:45:00,2022-01-25 09:15:00,143261,143262,1837.300000,1569,True,2022-01-25 09:15:00,1,True,1,5,0,0.000000,False
2731,bullish,1841.995000,1839.825000,2022-01-25 15:00:00,2.959179,4.424032,1843.405000,True,ny_overlap,2022,2022-01-25 14:15:00,1841.813000,1841.995000,1839.825000,1840.880000,143283,2022-01-25 14:30:00,2022-01-25 15:00:00,143284,143285,1852.916500,1569,True,2022-01-25 15:00:00,1,True,2,5,5,1.000000,False
2732,bearish,1848.570000,1847.370000,2022-01-26 07:00:00,0.886286,2.581560,1846.545000,True,london,2022,2022-01-26 06:00:00,1847.683500,1848.570000,1847.370000,1848.130000,143342,2022-01-26 06:15:00,2022-01-26 07:00:00,143343,143345,1846.282000,1570,True,2022-01-26 09:45:00,12,True,2,5,0,0.000000,False
2733,bearish,1848.117000,1844.805000,2022-01-26 14:00:00,2.057929,2.458783,1843.837000,False,ny_overlap,2022,2022-01-26 13:15:00,1845.007000,1848.117000,1844.805000,1846.980000,143371,2022-01-26 13:30:00,2022-01-26 14:00:00,143372,143373,1843.057000,1570,True,2022-02-11 18:30:00,1123,False,,5,0,0.000000,False
2734,bearish,1816.092000,1814.942000,2022-01-27 05:45:00,1.679036,2.259630,1813.090000,True,asian,2022,2022-01-27 04:45:00,1815.415000,1816.092000,1814.942000,1815.866500,143429,2022-01-27 05:00:00,2022-01-27 05:45:00,143430,143432,1812.298000,1571,True,2022-01-27 07:00:00,6,True,1,5,2,0.400000,False
2735,bearish,1816.938000,1815.700000,2022-01-27 11:45:00,2.089679,4.448292,1809.615000,True,london,2022,2022-01-27 10:00:00,1816.113000,1816.938000,1815.700000,1816.230000,143450,2022-01-27 10:15:00,2022-01-27 11:45:00,143451,143456,1807.642500,1571,True,2022-02-07 13:15:00,651,True,5,5,5,1.000000,False
2736,bullish,1791.621500,1789.541500,2022-01-31 12:00:00,1.837857,2.284454,1792.543500,False,ny_overlap,2022,2022-01-31 11:30:00,1791.576500,1791.621500,1789.541500,1789.791500,143640,2022-01-31 11:45:00,2022-01-31 12:00:00,143641,143641,1793.740000,1573,True,2022-01-31 12:00:00,1,True,7,5,5,1.000000,False
2737,bullish,1796.941500,1795.001500,2022-01-31 19:15:00,2.028500,2.436283,1799.748500,True,off_session,2022,2022-01-31 18:15:00,1796.696500,1796.941500,1795.001500,1795.916500,143667,2022-01-31 18:30:00,2022-01-31 19:15:00,143668,143670,1799.943500,1573,True,2022-01-31 20:15:00,5,True,2,5,0,0.000000,False
2738,bullish,1798.035000,1796.035000,2022-02-01 05:00:00,1.036036,3.436175,1799.395000,True,asian,2022,2022-02-01 03:30:00,1797.861500,1798.035000,1796.035000,1796.035000,143700,2022-02-01 03:45:00,2022-02-01 05:00:00,143701,143705,1799.595000,1574,True,2022-02-01 15:00:00,41,True,1,5,5,1.000000,False
2739,bullish,1811.858500,1810.841500,2022-02-04 13:30:00,1.696357,2.430797,1814.544500,True,ny_overlap,2022,2022-02-04 12:45:00,1811.693500,1811.858500,1810.841500,1811.043500,144013,2022-02-04 13:00:00,2022-02-04 13:30:00,144014,144015,1814.965000,1577,True,2022-02-04 13:30:00,1,False,,5,4,0.800000,False
2740,bearish,1813.975000,1810.618500,2022-02-04 13:45:00,2.739357,6.379234,1805.861500,False,ny_overlap,2022,2022-02-04 13:00:00,1811.033500,1813.975000,1810.618500,1813.640000,144014,2022-02-04 13:15:00,2022-02-04 13:45:00,144015,144016,1796.500000,1577,True,2022-02-06 23:00:00,34,False,,5,3,0.600000,False
2741,bullish,1814.304000,1813.245000,2022-02-07 13:30:00,1.588964,2.504776,1814.239000,True,ny_overlap,2022,2022-02-07 12:45:00,1813.650000,1814.304000,1813.245000,1813.302000,144105,2022-02-07 13:00:00,2022-02-07 13:30:00,144106,144107,1817.225000,1578,True,2022-02-07 13:30:00,1,True,9,5,4,0.800000,False
2742,bullish,1821.185000,1820.180000,2022-02-07 19:45:00,1.350179,2.544108,1817.225000,True,off_session,2022,2022-02-07 18:30:00,1821.185000,1821.185000,1820.180000,1820.608000,144128,2022-02-07 18:45:00,2022-02-07 19:45:00,144129,144132,1823.615000,1578,True,2022-02-07 20:00:00,2,False,,5,5,1.000000,False
2743,bullish,1820.065000,1818.844500,2022-02-08 13:45:00,1.548429,2.725667,1821.080000,False,ny_overlap,2022,2022-02-08 13:15:00,1819.860000,1820.065000,1818.844500,1819.755000,144199,2022-02-08 13:30:00,2022-02-08 13:45:00,144200,144200,1823.065000,1579,True,2022-05-12 22:15:00,6097,True,7,5,4,0.800000,False
2744,bullish,1827.407500,1826.255000,2022-02-09 13:00:00,1.037893,2.119679,1828.428000,False,ny_overlap,2022,2022-02-09 12:30:00,1827.083000,1827.407500,1826.255000,1826.670000,144288,2022-02-09 12:45:00,2022-02-09 13:00:00,144289,144289,1828.455000,1580,True,2022-02-09 13:45:00,4,True,3,5,4,0.800000,False
2745,bearish,1832.283000,1829.107000,2022-02-09 14:15:00,2.031393,3.723061,1825.770000,False,ny_overlap,2022,2022-02-09 13:15:00,1830.327000,1832.283000,1829.107000,1830.750000,144291,2022-02-09 13:30:00,2022-02-09 14:15:00,144292,144294,1824.720000,1580,True,2022-02-09 14:30:00,2,False,,5,2,0.400000,False
2746,bullish,1831.447000,1828.272000,2022-02-09 17:00:00,2.560714,2.020335,1832.630000,True,off_session,2022,2022-02-09 15:30:00,1831.258000,1831.447000,1828.272000,1828.285000,144300,2022-02-09 15:45:00,2022-02-09 17:00:00,144301,144305,1833.445500,1580,True,2022-02-09 20:15:00,14,False,,5,0,0.000000,False
2747,bullish,1834.942500,1834.155000,2022-02-10 07:45:00,0.805536,2.448060,1834.808000,False,london,2022,2022-02-10 06:45:00,1834.595000,1834.942500,1834.155000,1834.375000,144357,2022-02-10 07:00:00,2022-02-10 07:45:00,144358,144360,1836.127000,1581,True,2022-02-10 07:45:00,1,False,,5,5,1.000000,False
2748,bullish,1831.432000,1829.927000,2022-02-10 13:45:00,2.091429,3.547097,1836.127000,False,ny_overlap,2022,2022-02-10 13:15:00,1830.808000,1831.432000,1829.927000,1830.130000,144383,2022-02-10 13:30:00,2022-02-10 13:45:00,144384,144384,1837.345500,1581,True,2022-02-10 13:45:00,1,True,5,5,4,0.800000,False
2749,bearish,1831.915000,1830.695000,2022-02-10 13:45:00,2.091429,4.889959,1830.455000,False,ny_overlap,2022,2022-02-10 12:30:00,1831.105000,1831.915000,1830.695000,1831.782000,144380,2022-02-10 12:45:00,2022-02-10 13:45:00,144381,144384,1821.688000,1581,True,2022-02-10 13:45:00,1,True,2,5,3,0.600000,False
2750,bearish,1827.055000,1826.040000,2022-02-11 04:30:00,1.167643,3.256989,1823.803000,True,asian,2022,2022-02-11 02:45:00,1826.170500,1827.055000,1826.040000,1826.875000,144433,2022-02-11 03:00:00,2022-02-11 04:30:00,144434,144439,1823.252000,1582,True,2022-02-11 07:45:00,14,False,,5,5,1.000000,False
2751,bullish,1823.800000,1821.982000,2022-02-11 08:15:00,1.578679,3.571341,1827.055000,True,london,2022,2022-02-11 06:30:00,1823.167000,1823.800000,1821.982000,1822.528000,144448,2022-02-11 06:45:00,2022-02-11 08:15:00,144449,144454,1827.620000,1582,True,2022-05-12 17:00:00,5826,True,1,5,0,0.000000,False
2752,bullish,1856.338000,1853.535000,2022-02-14 13:45:00,2.825107,2.556363,1858.547000,False,ny_overlap,2022,2022-02-14 13:00:00,1855.755000,1856.338000,1853.535000,1854.075000,144566,2022-02-14 13:15:00,2022-02-14 13:45:00,144567,144568,1860.757000,1583,True,2022-02-15 09:15:00,75,False,,5,5,1.000000,False
2753,bullish,1868.230000,1866.012000,2022-02-14 19:00:00,3.001071,2.309509,1871.080000,False,off_session,2022,2022-02-14 18:30:00,1867.798000,1868.230000,1866.012000,1867.613000,144588,2022-02-14 18:45:00,2022-02-14 19:00:00,144589,144589,1872.943000,1583,True,2022-02-14 19:15:00,2,True,3,5,0,0.000000,False
2754,bullish,1859.640000,1857.805000,2022-02-16 14:45:00,2.667357,2.674932,1859.660000,False,ny_overlap,2022,2022-02-16 14:00:00,1858.790000,1859.640000,1857.805000,1858.130000,144754,2022-02-16 14:15:00,2022-02-16 14:45:00,144755,144756,1864.940000,1585,True,2022-05-02 13:00:00,4772,True,5,5,5,1.000000,False
2755,bullish,1886.955000,1885.745000,2022-02-17 13:30:00,2.491143,3.299690,1893.355000,True,ny_overlap,2022,2022-02-17 12:45:00,1886.800000,1886.955000,1885.745000,1886.740000,144841,2022-02-17 13:00:00,2022-02-17 13:30:00,144842,144843,1893.965000,1586,True,2022-02-17 14:00:00,3,True,1,5,4,0.800000,False
2756,bearish,1894.952500,1893.545000,2022-02-18 10:45:00,2.379321,3.481035,1888.420000,True,london,2022,2022-02-18 09:45:00,1893.607500,1894.952500,1893.545000,1894.800000,144921,2022-02-18 10:00:00,2022-02-18 10:45:00,144922,144924,1886.670000,1587,True,2022-02-18 12:45:00,9,True,11,5,0,0.000000,False
2757,bullish,1892.380000,1890.610000,2022-02-18 13:15:00,2.473286,2.447150,1895.905000,True,ny_overlap,2022,2022-02-18 12:00:00,1891.292500,1892.380000,1890.610000,1890.835000,144930,2022-02-18 12:15:00,2022-02-18 13:15:00,144931,144934,1896.662500,1587,True,2022-02-18 15:30:00,10,True,2,5,5,1.000000,False
2758,bullish,1895.625000,1893.650000,2022-02-18 21:30:00,1.418643,3.485726,1897.982500,True,off_session,2022,2022-02-18 20:00:00,1895.570000,1895.625000,1893.650000,1894.140000,144962,2022-02-18 20:15:00,2022-02-18 21:30:00,144963,144967,1898.595000,1587,True,2022-02-21 01:00:00,11,True,7,5,1,0.200000,False
2759,bearish,1894.705000,1893.010000,2022-02-21 04:45:00,2.251679,2.375339,1891.725000,False,asian,2022,2022-02-21 04:15:00,1893.035000,1894.705000,1893.010000,1893.107500,144991,2022-02-21 04:30:00,2022-02-21 04:45:00,144992,144992,1889.356500,1588,True,2022-02-21 04:45:00,1,True,6,5,4,0.800000,False
2760,bullish,1896.665000,1895.785000,2022-02-21 18:15:00,1.502179,2.617865,1898.715000,True,off_session,2022,2022-02-21 17:00:00,1896.580000,1896.665000,1895.785000,1896.095000,145042,2022-02-21 17:15:00,2022-02-21 18:15:00,145043,145046,1899.717500,1588,True,2022-02-22 08:45:00,45,True,1,5,5,1.000000,False
2761,bearish,1897.225000,1895.525000,2022-02-23 09:00:00,2.104321,2.411704,1893.437500,False,london,2022,2022-02-23 08:15:00,1896.455000,1897.225000,1895.525000,1896.510000,145181,2022-02-23 08:30:00,2022-02-23 09:00:00,145182,145183,1892.150000,1590,True,2022-02-23 09:00:00,1,True,1,5,4,0.800000,False
2762,bullish,1895.296500,1894.189000,2022-02-23 13:30:00,2.078286,4.879502,1901.375000,True,ny_overlap,2022,2022-02-23 12:15:00,1895.229000,1895.296500,1894.189000,1894.343000,145197,2022-02-23 12:30:00,2022-02-23 13:30:00,145198,145201,1904.330000,1590,True,2022-02-24 19:15:00,116,True,6,5,5,1.000000,False
2763,bullish,1945.695000,1940.385000,2022-02-24 10:00:00,4.623179,3.012538,1949.123000,False,london,2022,2022-02-24 09:00:00,1945.065000,1945.695000,1940.385000,1943.690000,145276,2022-02-24 09:15:00,2022-02-24 10:00:00,145277,145279,1954.312500,1591,True,2022-02-24 14:30:00,19,False,,0,0,,True
2764,bearish,1925.405000,1922.277500,2022-02-24 19:15:00,5.918464,3.858687,1913.510500,True,off_session,2022,2022-02-24 18:15:00,1923.685000,1925.405000,1922.277500,1924.985000,145313,2022-02-24 18:30:00,2022-02-24 19:15:00,145314,145316,1902.567500,1591,True,2022-02-27 23:00:00,104,True,1,5,5,1.000000,False
2765,bearish,1909.857500,1907.117500,2022-02-28 07:30:00,3.103536,4.395793,1904.625000,False,london,2022,2022-02-28 06:30:00,1908.720000,1909.857500,1907.117500,1908.975000,145450,2022-02-28 06:45:00,2022-02-28 07:30:00,145451,145453,1896.215000,1593,True,2022-02-28 10:45:00,14,False,,5,5,1.000000,False
2766,bullish,1909.030500,1905.511500,2022-02-28 13:00:00,3.150786,2.743919,1911.980000,True,ny_overlap,2022,2022-02-28 11:45:00,1908.292000,1909.030500,1905.511500,1905.735000,145471,2022-02-28 12:00:00,2022-02-28 13:00:00,145472,145475,1914.157000,1593,True,2022-02-28 13:15:00,2,True,1,5,5,1.000000,False
2767,bearish,1908.897500,1905.405000,2022-02-28 17:00:00,6.029607,2.952182,1893.415000,True,off_session,2022,2022-02-28 15:45:00,1908.300000,1908.897500,1905.405000,1908.370000,145487,2022-02-28 16:00:00,2022-02-28 17:00:00,145488,145491,1891.097000,1593,True,2022-02-28 19:45:00,12,False,,5,4,0.800000,False
2768,bullish,1919.205500,1916.255000,2022-03-01 15:00:00,4.761929,2.292139,1926.410500,True,ny_overlap,2022,2022-03-01 14:15:00,1918.015500,1919.205500,1916.255000,1917.965500,145573,2022-03-01 14:30:00,2022-03-01 15:00:00,145574,145575,1927.170000,1594,True,2022-03-01 15:15:00,2,True,1,5,0,0.000000,False
2769,bearish,1935.584000,1931.429000,2022-03-02 10:30:00,5.910750,3.665440,1931.857500,False,london,2022,2022-03-02 10:00:00,1933.019000,1935.584000,1931.429000,1933.711000,145648,2022-03-02 10:15:00,2022-03-02 10:30:00,145649,145649,1913.918500,1595,True,2022-03-02 11:00:00,3,True,5,0,0,,True
2770,bullish,1928.785000,1925.195000,2022-03-03 08:00:00,2.699286,2.678301,1930.885000,False,london,2022,2022-03-03 07:15:00,1928.079500,1928.785000,1925.195000,1926.768500,145729,2022-03-03 07:30:00,2022-03-03 08:00:00,145730,145731,1932.424500,1596,True,2022-03-03 08:15:00,2,True,1,5,3,0.600000,False
2771,bullish,1935.815000,1932.622500,2022-03-03 20:30:00,2.501607,3.489357,1938.825000,True,off_session,2022,2022-03-03 19:00:00,1934.182500,1935.815000,1932.622500,1933.350000,145776,2022-03-03 19:15:00,2022-03-03 20:30:00,145777,145781,1941.351500,1596,True,2022-03-03 21:45:00,6,False,,5,5,1.000000,False
