symbol,strategy,rr,gate,year,month,n,net_r,random_net_r
XAGUSD,compression_only,1.5,le_0.10,2021,2,1,1.405133,1.405133
XAGUSD,compression_only,1.5,le_0.10,2025,10,4,-4.003632,-3.409300
XAGUSD,compression_only,1.5,le_0.10,2025,12,7,3.291212,0.821798
XAGUSD,compression_only,1.5,le_0.10,2026,1,24,6.526037,-22.478410
XAGUSD,compression_only,1.5,le_0.10,2026,2,29,5.326591,-39.084480
XAGUSD,compression_only,1.5,le_0.10,2026,3,26,2.890947,-12.052598
XAGUSD,compression_only,1.5,le_0.10,2026,4,21,10.871003,-12.964789
XAGUSD,compression_only,1.5,le_0.10,2026,5,19,-4.967891,-15.772261
XAGUSD,compression_only,1.5,le_0.10,2026,6,16,-1.894074,-4.049261
XAGUSD,compression_only,1.5,le_0.15,2020,8,5,2.096250,-4.747105
XAGUSD,compression_only,1.5,le_0.15,2021,2,1,1.405133,-2.542436
XAGUSD,compression_only,1.5,le_0.15,2024,4,1,0.285443,-0.550972
XAGUSD,compression_only,1.5,le_0.15,2025,9,1,0.404062,-1.316943
XAGUSD,compression_only,1.5,le_0.15,2025,10,17,2.390273,-16.108794
XAGUSD,compression_only,1.5,le_0.15,2025,11,7,2.862509,-5.722598
XAGUSD,compression_only,1.5,le_0.15,2025,12,25,3.875444,-7.196434
XAGUSD,compression_only,1.5,le_0.15,2026,1,24,6.526037,-34.230933
XAGUSD,compression_only,1.5,le_0.15,2026,2,29,5.326591,-22.552845
XAGUSD,compression_only,1.5,le_0.15,2026,3,26,2.890947,-13.583130
XAGUSD,compression_only,1.5,le_0.15,2026,4,22,12.259825,-18.753341
XAGUSD,compression_only,1.5,le_0.15,2026,5,21,-2.188676,-5.206159
XAGUSD,compression_only,1.5,le_0.15,2026,6,19,-1.279397,-0.287665
XAGUSD,compression_only,1.5,none,2016,1,17,-14.699658,-24.821214
XAGUSD,compression_only,1.5,none,2016,2,21,-4.592289,-48.269699
XAGUSD,compression_only,1.5,none,2016,3,27,-17.983629,-39.480123
XAGUSD,compression_only,1.5,none,2016,4,16,0.635020,-23.412496
XAGUSD,compression_only,1.5,none,2016,5,18,5.337970,-33.137021
XAGUSD,compression_only,1.5,none,2016,6,21,-18.942262,-19.520341
XAGUSD,compression_only,1.5,none,2016,7,21,-8.103853,-26.249067
XAGUSD,compression_only,1.5,none,2016,8,26,-0.469087,-42.928391
XAGUSD,compression_only,1.5,none,2016,9,24,4.090383,-41.527426
XAGUSD,compression_only,1.5,none,2016,10,20,-8.799610,-21.323989
XAGUSD,compression_only,1.5,none,2016,11,15,-12.779021,-22.920176
XAGUSD,compression_only,1.5,none,2016,12,17,-9.488243,-27.783372
XAGUSD,compression_only,1.5,none,2017,1,23,-2.025421,-9.086259
XAGUSD,compression_only,1.5,none,2017,2,21,-17.504433,-35.186452
XAGUSD,compression_only,1.5,none,2017,3,25,-20.252872,-32.653660
XAGUSD,compression_only,1.5,none,2017,4,25,-21.332318,-44.840565
XAGUSD,compression_only,1.5,none,2017,5,29,-15.793580,-51.178230
XAGUSD,compression_only,1.5,none,2017,6,27,-32.338539,-80.985083
XAGUSD,compression_only,1.5,none,2017,7,25,-22.631183,-48.843159
XAGUSD,compression_only,1.5,none,2017,8,23,-34.803856,-31.809483
XAGUSD,compression_only,1.5,none,2017,9,26,-39.881192,-37.326605
XAGUSD,compression_only,1.5,none,2017,10,27,-20.529169,-55.359625
XAGUSD,compression_only,1.5,none,2017,11,32,-28.755243,-62.615789
XAGUSD,compression_only,1.5,none,2017,12,26,-29.699275,-53.336496
XAGUSD,compression_only,1.5,none,2018,1,26,-19.942577,-41.276760
XAGUSD,compression_only,1.5,none,2018,2,26,-10.384759,-57.039702
XAGUSD,compression_only,1.5,none,2018,3,28,-20.159169,-62.734659
XAGUSD,compression_only,1.5,none,2018,4,26,-22.353472,-65.698788
XAGUSD,compression_only,1.5,none,2018,5,27,-31.483541,-43.574075
XAGUSD,compression_only,1.5,none,2018,6,21,-19.679129,-53.472856
XAGUSD,compression_only,1.5,none,2018,7,21,-12.100600,-23.136413
XAGUSD,compression_only,1.5,none,2018,8,27,-17.233731,-59.750079
XAGUSD,compression_only,1.5,none,2018,9,19,-22.412285,-50.561986
XAGUSD,compression_only,1.5,none,2018,10,25,-23.580762,-62.391329
XAGUSD,compression_only,1.5,none,2018,11,27,-29.239090,-56.151622
XAGUSD,compression_only,1.5,none,2018,12,29,-26.330800,-40.355074
XAGUSD,compression_only,1.5,none,2019,1,22,-12.003903,-55.555552
XAGUSD,compression_only,1.5,none,2019,2,27,-23.305369,-70.961546
XAGUSD,compression_only,1.5,none,2019,3,21,-22.552297,-48.231016
XAGUSD,compression_only,1.5,none,2019,4,21,-25.704538,-47.154082
XAGUSD,compression_only,1.5,none,2019,5,17,-31.876511,-28.679650
XAGUSD,compression_only,1.5,none,2019,6,16,-13.626155,-30.058868
XAGUSD,compression_only,1.5,none,2019,7,23,-24.976573,-41.347802
XAGUSD,compression_only,1.5,none,2019,8,23,0.189468,-31.774696
XAGUSD,compression_only,1.5,none,2019,9,27,9.167483,-23.361363
XAGUSD,compression_only,1.5,none,2019,10,21,-12.343624,-40.438755
XAGUSD,compression_only,1.5,none,2019,11,20,-13.869950,-36.853835
XAGUSD,compression_only,1.5,none,2019,12,18,-26.990195,-36.177258
XAGUSD,compression_only,1.5,none,2020,1,26,-8.412915,-49.436182
XAGUSD,compression_only,1.5,none,2020,2,19,-10.418465,-16.747428
XAGUSD,compression_only,1.5,none,2020,3,27,-14.450569,-24.455610
XAGUSD,compression_only,1.5,none,2020,4,23,-11.843902,-45.053897
XAGUSD,compression_only,1.5,none,2020,5,21,-16.092156,-33.555059
XAGUSD,compression_only,1.5,none,2020,6,27,-18.253738,-27.788887
XAGUSD,compression_only,1.5,none,2020,7,28,-8.154984,-26.557241
XAGUSD,compression_only,1.5,none,2020,8,21,6.232960,-20.027270
XAGUSD,compression_only,1.5,none,2020,9,20,-2.362758,-32.192828
XAGUSD,compression_only,1.5,none,2020,10,23,-0.926007,-13.504911
XAGUSD,compression_only,1.5,none,2020,11,20,4.964733,-13.438764
XAGUSD,compression_only,1.5,none,2020,12,18,5.230619,-6.733346
XAGUSD,compression_only,1.5,none,2021,1,18,-8.395261,-1.029353
XAGUSD,compression_only,1.5,none,2021,2,16,3.576332,-4.662605
XAGUSD,compression_only,1.5,none,2021,3,24,-15.368354,-33.833584
XAGUSD,compression_only,1.5,none,2021,4,16,-16.047678,-30.209889
XAGUSD,compression_only,1.5,none,2021,5,16,-2.636255,-20.574475
XAGUSD,compression_only,1.5,none,2021,6,11,-4.058079,-17.880438
XAGUSD,compression_only,1.5,none,2021,7,16,-12.390917,-9.721434
XAGUSD,compression_only,1.5,none,2021,8,13,-1.244004,-14.106909
XAGUSD,compression_only,1.5,none,2021,9,12,-8.045018,-1.904411
XAGUSD,compression_only,1.5,none,2021,10,12,-8.437530,-11.429997
XAGUSD,compression_only,1.5,none,2021,11,22,-6.795687,-32.683458
XAGUSD,compression_only,1.5,none,2021,12,17,-13.070132,-32.114925
XAGUSD,compression_only,1.5,none,2022,1,19,-6.594900,-19.436611
XAGUSD,compression_only,1.5,none,2022,2,21,-20.275161,-30.772876
XAGUSD,compression_only,1.5,none,2022,3,23,7.158576,-10.121014
XAGUSD,compression_only,1.5,none,2022,4,19,-6.703561,-25.795215
XAGUSD,compression_only,1.5,none,2022,5,26,-10.559780,-23.258345
XAGUSD,compression_only,1.5,none,2022,6,23,-7.108136,-26.451236
XAGUSD,compression_only,1.5,none,2022,7,14,-6.010800,-11.944403
XAGUSD,compression_only,1.5,none,2022,8,22,-7.103458,-11.103200
XAGUSD,compression_only,1.5,none,2022,9,24,5.296550,-19.623610
XAGUSD,compression_only,1.5,none,2022,10,17,-1.396840,-21.178062
XAGUSD,compression_only,1.5,none,2022,11,16,4.260222,-11.004123
XAGUSD,compression_only,1.5,none,2022,12,19,1.406449,-20.839390
XAGUSD,compression_only,1.5,none,2023,1,18,-6.456611,-3.848316
XAGUSD,compression_only,1.5,none,2023,2,24,-1.744632,-17.144308
XAGUSD,compression_only,1.5,none,2023,3,22,-4.102517,-13.238824
XAGUSD,compression_only,1.5,none,2023,4,22,-12.820900,-9.846816
XAGUSD,compression_only,1.5,none,2023,5,22,-2.377850,-26.065685
XAGUSD,compression_only,1.5,none,2023,6,14,-2.991051,-10.540979
XAGUSD,compression_only,1.5,none,2023,7,12,-6.186341,-35.775178
XAGUSD,compression_only,1.5,none,2023,8,14,3.597965,-11.814369
XAGUSD,compression_only,1.5,none,2023,9,13,-1.715756,-14.567851
XAGUSD,compression_only,1.5,none,2023,10,20,3.492820,-19.426621
XAGUSD,compression_only,1.5,none,2023,11,21,-3.600788,-16.523626
XAGUSD,compression_only,1.5,none,2023,12,20,-13.084124,-16.659374
XAGUSD,compression_only,1.5,none,2024,1,24,-10.853082,-14.021257
XAGUSD,compression_only,1.5,none,2024,2,21,-5.080214,-29.037544
XAGUSD,compression_only,1.5,none,2024,3,20,-7.791759,-16.682356
XAGUSD,compression_only,1.5,none,2024,4,17,7.900227,-8.619382
XAGUSD,compression_only,1.5,none,2024,5,17,6.182571,-21.461203
XAGUSD,compression_only,1.5,none,2024,6,17,-9.051424,-33.943338
XAGUSD,compression_only,1.5,none,2024,7,20,-8.524904,-25.220043
XAGUSD,compression_only,1.5,none,2024,8,15,-9.476493,-23.243810
XAGUSD,compression_only,1.5,none,2024,9,16,-3.566012,-1.509620
XAGUSD,compression_only,1.5,none,2024,10,17,-1.298370,-18.482811
XAGUSD,compression_only,1.5,none,2024,11,24,3.050028,0.113288
XAGUSD,compression_only,1.5,none,2024,12,20,2.223461,-20.685550
XAGUSD,compression_only,1.5,none,2025,1,21,3.307244,-7.321779
XAGUSD,compression_only,1.5,none,2025,2,22,-11.144600,-19.887326
XAGUSD,compression_only,1.5,none,2025,3,19,-0.164464,-5.395472
XAGUSD,compression_only,1.5,none,2025,4,26,-4.593421,-26.229338
XAGUSD,compression_only,1.5,none,2025,5,15,8.475502,-5.360479
XAGUSD,compression_only,1.5,none,2025,6,18,2.064757,-19.471071
XAGUSD,compression_only,1.5,none,2025,7,17,-11.594800,-12.115812
XAGUSD,compression_only,1.5,none,2025,8,19,-1.521407,-8.105831
XAGUSD,compression_only,1.5,none,2025,9,23,-7.094353,-25.421456
XAGUSD,compression_only,1.5,none,2025,10,27,12.725205,-58.940111
XAGUSD,compression_only,1.5,none,2025,11,17,0.404774,-12.107186
XAGUSD,compression_only,1.5,none,2025,12,25,3.875444,-0.771421
XAGUSD,compression_only,1.5,none,2026,1,24,6.526037,-17.097080
XAGUSD,compression_only,1.5,none,2026,2,29,5.326591,-47.914703
XAGUSD,compression_only,1.5,none,2026,3,26,2.890947,-9.581666
XAGUSD,compression_only,1.5,none,2026,4,22,12.259825,4.134873
XAGUSD,compression_only,1.5,none,2026,5,21,-2.188676,-8.335190
XAGUSD,compression_only,1.5,none,2026,6,19,-1.279397,-2.244262
XAGUSD,compression_only,2.0,le_0.10,2021,2,1,1.905133,1.905133
XAGUSD,compression_only,2.0,le_0.10,2025,10,4,-4.759168,-4.164836
XAGUSD,compression_only,2.0,le_0.10,2025,12,7,0.236843,0.868514
XAGUSD,compression_only,2.0,le_0.10,2026,1,24,13.526037,-22.648672
XAGUSD,compression_only,2.0,le_0.10,2026,2,29,0.321491,-39.408395
XAGUSD,compression_only,2.0,le_0.10,2026,3,26,-3.026162,-17.204437
XAGUSD,compression_only,2.0,le_0.10,2026,4,21,11.173455,-10.005809
XAGUSD,compression_only,2.0,le_0.10,2026,5,19,-7.113788,-13.852382
XAGUSD,compression_only,2.0,le_0.10,2026,6,16,1.605926,-3.671658
XAGUSD,compression_only,2.0,le_0.15,2020,8,5,3.596250,-4.247105
XAGUSD,compression_only,2.0,le_0.15,2021,2,1,1.905133,-2.542436
XAGUSD,compression_only,2.0,le_0.15,2024,4,1,0.285443,-0.550972
XAGUSD,compression_only,2.0,le_0.15,2025,9,1,0.404062,-1.316943
XAGUSD,compression_only,2.0,le_0.15,2025,10,17,4.499241,-14.864330
XAGUSD,compression_only,2.0,le_0.15,2025,11,7,2.271972,-6.813135
XAGUSD,compression_only,2.0,le_0.15,2025,12,25,2.772864,-9.799013
XAGUSD,compression_only,2.0,le_0.15,2026,1,24,13.526037,-35.901195
XAGUSD,compression_only,2.0,le_0.15,2026,2,29,0.321491,-31.450741
XAGUSD,compression_only,2.0,le_0.15,2026,3,26,-3.026162,-16.725867
XAGUSD,compression_only,2.0,le_0.15,2026,4,22,13.062278,-15.753341
XAGUSD,compression_only,2.0,le_0.15,2026,5,21,-7.218446,-1.206159
XAGUSD,compression_only,2.0,le_0.15,2026,6,19,0.208770,2.854890
XAGUSD,compression_only,2.0,none,2016,1,17,-9.699658,-21.321214
XAGUSD,compression_only,2.0,none,2016,2,21,-2.146653,-51.725484
XAGUSD,compression_only,2.0,none,2016,3,27,-15.755698,-39.130689
XAGUSD,compression_only,2.0,none,2016,4,16,2.524155,-23.523360
XAGUSD,compression_only,2.0,none,2016,5,18,9.637357,-32.837634
XAGUSD,compression_only,2.0,none,2016,6,21,-15.122835,-22.222910
XAGUSD,compression_only,2.0,none,2016,7,21,-2.103853,-24.026314
XAGUSD,compression_only,2.0,none,2016,8,26,3.563521,-39.428391
XAGUSD,compression_only,2.0,none,2016,9,24,7.638742,-39.371688
XAGUSD,compression_only,2.0,none,2016,10,20,-13.283410,-20.687994
XAGUSD,compression_only,2.0,none,2016,11,15,-10.540416,-21.681570
XAGUSD,compression_only,2.0,none,2016,12,17,-10.287866,-29.547404
XAGUSD,compression_only,2.0,none,2017,1,23,-2.672149,-12.305432
XAGUSD,compression_only,2.0,none,2017,2,21,-17.268393,-34.295363
XAGUSD,compression_only,2.0,none,2017,3,25,-24.263639,-38.548354
XAGUSD,compression_only,2.0,none,2017,4,25,-22.604139,-47.612386
XAGUSD,compression_only,2.0,none,2017,5,29,-12.466081,-48.454179
XAGUSD,compression_only,2.0,none,2017,6,27,-37.921768,-83.256779
XAGUSD,compression_only,2.0,none,2017,7,25,-20.321573,-45.094525
XAGUSD,compression_only,2.0,none,2017,8,23,-31.074690,-32.263415
XAGUSD,compression_only,2.0,none,2017,9,26,-35.899373,-29.826605
XAGUSD,compression_only,2.0,none,2017,10,27,-30.269362,-53.076081
XAGUSD,compression_only,2.0,none,2017,11,32,-26.108161,-63.968707
XAGUSD,compression_only,2.0,none,2017,12,26,-31.341258,-47.336496
XAGUSD,compression_only,2.0,none,2018,1,26,-16.486577,-48.925906
XAGUSD,compression_only,2.0,none,2018,2,26,-24.577170,-62.949579
XAGUSD,compression_only,2.0,none,2018,3,28,-13.581366,-61.486796
XAGUSD,compression_only,2.0,none,2018,4,26,-16.387318,-64.732634
XAGUSD,compression_only,2.0,none,2018,5,27,-35.309552,-50.676313
XAGUSD,compression_only,2.0,none,2018,6,21,-26.628266,-54.618018
XAGUSD,compression_only,2.0,none,2018,7,21,-11.612710,-22.152918
XAGUSD,compression_only,2.0,none,2018,8,27,-17.428239,-59.311428
XAGUSD,compression_only,2.0,none,2018,9,19,-20.341957,-48.061986
XAGUSD,compression_only,2.0,none,2018,10,25,-26.767236,-66.956880
XAGUSD,compression_only,2.0,none,2018,11,27,-39.117617,-60.838214
XAGUSD,compression_only,2.0,none,2018,12,29,-18.859666,-34.883940
XAGUSD,compression_only,2.0,none,2019,1,22,-14.884475,-56.175552
XAGUSD,compression_only,2.0,none,2019,2,27,-23.754216,-67.961546
XAGUSD,compression_only,2.0,none,2019,3,21,-16.052297,-50.897683
XAGUSD,compression_only,2.0,none,2019,4,21,-28.963328,-50.274941
XAGUSD,compression_only,2.0,none,2019,5,17,-35.145612,-30.948751
XAGUSD,compression_only,2.0,none,2019,6,16,-11.666695,-26.558868
XAGUSD,compression_only,2.0,none,2019,7,23,-19.476573,-36.847802
XAGUSD,compression_only,2.0,none,2019,8,23,2.823373,-30.288859
XAGUSD,compression_only,2.0,none,2019,9,27,13.423953,-21.594128
XAGUSD,compression_only,2.0,none,2019,10,21,-8.529574,-40.124706
XAGUSD,compression_only,2.0,none,2019,11,20,-12.671700,-38.655585
XAGUSD,compression_only,2.0,none,2019,12,18,-26.921927,-35.812393
XAGUSD,compression_only,2.0,none,2020,1,26,-4.898824,-47.696949
XAGUSD,compression_only,2.0,none,2020,2,19,-20.009361,-20.440356
XAGUSD,compression_only,2.0,none,2020,3,27,-17.103754,-24.856920
XAGUSD,compression_only,2.0,none,2020,4,23,-8.880543,-42.553897
XAGUSD,compression_only,2.0,none,2020,5,21,-17.245170,-33.608410
XAGUSD,compression_only,2.0,none,2020,6,27,-17.507645,-28.042794
XAGUSD,compression_only,2.0,none,2020,7,28,-8.101401,-29.207432
XAGUSD,compression_only,2.0,none,2020,8,21,8.207733,-20.423834
XAGUSD,compression_only,2.0,none,2020,9,20,0.568362,-30.192828
XAGUSD,compression_only,2.0,none,2020,10,23,4.905831,-13.125317
XAGUSD,compression_only,2.0,none,2020,11,20,-1.995194,-20.230238
XAGUSD,compression_only,2.0,none,2020,12,18,4.271952,-5.413578
XAGUSD,compression_only,2.0,none,2021,1,18,-15.230243,-5.318585
XAGUSD,compression_only,2.0,none,2021,2,16,9.076332,-3.437036
XAGUSD,compression_only,2.0,none,2021,3,24,-13.164814,-30.833584
XAGUSD,compression_only,2.0,none,2021,4,16,-13.047678,-28.209889
XAGUSD,compression_only,2.0,none,2021,5,16,-0.834543,-18.574475
XAGUSD,compression_only,2.0,none,2021,6,11,-6.668189,-16.380438
XAGUSD,compression_only,2.0,none,2021,7,16,-19.035424,-8.768880
XAGUSD,compression_only,2.0,none,2021,8,13,-2.831917,-14.666491
XAGUSD,compression_only,2.0,none,2021,9,12,-5.045018,1.595589
XAGUSD,compression_only,2.0,none,2021,10,12,-5.437530,-8.929997
XAGUSD,compression_only,2.0,none,2021,11,22,-0.295687,-31.900849
XAGUSD,compression_only,2.0,none,2021,12,17,-18.714335,-36.553963
XAGUSD,compression_only,2.0,none,2022,1,19,-7.766160,-19.480859
XAGUSD,compression_only,2.0,none,2022,2,21,-21.598141,-32.143321
XAGUSD,compression_only,2.0,none,2022,3,23,8.494998,-6.970051
XAGUSD,compression_only,2.0,none,2022,4,19,-5.022619,-26.114273
XAGUSD,compression_only,2.0,none,2022,5,26,-7.180150,-27.701371
XAGUSD,compression_only,2.0,none,2022,6,23,-3.931519,-22.951236
XAGUSD,compression_only,2.0,none,2022,7,14,-4.231853,-8.944403
XAGUSD,compression_only,2.0,none,2022,8,22,-13.980580,-12.562397
XAGUSD,compression_only,2.0,none,2022,9,24,3.750967,-22.090141
XAGUSD,compression_only,2.0,none,2022,10,17,-4.152931,-26.143386
XAGUSD,compression_only,2.0,none,2022,11,16,9.260222,-8.004123
XAGUSD,compression_only,2.0,none,2022,12,19,-2.232280,-23.496304
XAGUSD,compression_only,2.0,none,2023,1,18,-5.522282,-2.894433
XAGUSD,compression_only,2.0,none,2023,2,24,-3.823080,-24.995681
XAGUSD,compression_only,2.0,none,2023,3,22,-16.006102,-21.898079
XAGUSD,compression_only,2.0,none,2023,4,22,-14.867376,-14.676914
XAGUSD,compression_only,2.0,none,2023,5,22,-6.635281,-24.599617
XAGUSD,compression_only,2.0,none,2023,6,14,-1.778047,-13.919230
XAGUSD,compression_only,2.0,none,2023,7,12,-11.361545,-37.997994
XAGUSD,compression_only,2.0,none,2023,8,14,3.828760,-14.083575
XAGUSD,compression_only,2.0,none,2023,9,13,-0.700839,-15.052934
XAGUSD,compression_only,2.0,none,2023,10,20,7.132820,-15.426621
XAGUSD,compression_only,2.0,none,2023,11,21,2.899212,-12.023626
XAGUSD,compression_only,2.0,none,2023,12,20,-15.750949,-32.251140
XAGUSD,compression_only,2.0,none,2024,1,24,-3.853082,-7.521257
XAGUSD,compression_only,2.0,none,2024,2,21,-10.303722,-26.961786
XAGUSD,compression_only,2.0,none,2024,3,20,-2.791759,-12.682356
XAGUSD,compression_only,2.0,none,2024,4,17,2.265015,-12.324677
XAGUSD,compression_only,2.0,none,2024,5,17,10.466946,-27.573836
XAGUSD,compression_only,2.0,none,2024,6,17,-6.051424,-35.647778
XAGUSD,compression_only,2.0,none,2024,7,20,-10.390684,-26.080943
XAGUSD,compression_only,2.0,none,2024,8,15,-5.476493,-20.743810
XAGUSD,compression_only,2.0,none,2024,9,16,0.433988,2.990380
XAGUSD,compression_only,2.0,none,2024,10,17,-0.568256,-19.252698
XAGUSD,compression_only,2.0,none,2024,11,24,6.316879,3.880139
XAGUSD,compression_only,2.0,none,2024,12,20,2.111150,-21.208563
XAGUSD,compression_only,2.0,none,2025,1,21,-3.626587,-6.587221
XAGUSD,compression_only,2.0,none,2025,2,22,-16.786945,-25.835447
XAGUSD,compression_only,2.0,none,2025,3,19,4.923771,-3.139715
XAGUSD,compression_only,2.0,none,2025,4,26,-8.823142,-25.972235
XAGUSD,compression_only,2.0,none,2025,5,15,13.975502,-1.360479
XAGUSD,compression_only,2.0,none,2025,6,18,5.840002,-18.711442
XAGUSD,compression_only,2.0,none,2025,7,17,-12.424503,-8.615812
XAGUSD,compression_only,2.0,none,2025,8,19,-0.570308,-6.390537
XAGUSD,compression_only,2.0,none,2025,9,23,-1.594353,-21.921456
XAGUSD,compression_only,2.0,none,2025,10,27,15.883530,-60.390755
XAGUSD,compression_only,2.0,none,2025,11,17,1.244664,-13.132008
XAGUSD,compression_only,2.0,none,2025,12,25,2.772864,1.227085
XAGUSD,compression_only,2.0,none,2026,1,24,13.526037,-20.353485
XAGUSD,compression_only,2.0,none,2026,2,29,0.321491,-50.502652
XAGUSD,compression_only,2.0,none,2026,3,26,-3.026162,-12.179103
XAGUSD,compression_only,2.0,none,2026,4,22,13.062278,7.117680
XAGUSD,compression_only,2.0,none,2026,5,21,-7.218446,-8.219064
XAGUSD,compression_only,2.0,none,2026,6,19,0.208770,-0.756095
XAGUSD,dedup_hybrid,1.5,le_0.10,2020,7,1,1.419989,-1.714245
XAGUSD,dedup_hybrid,1.5,le_0.10,2020,8,2,2.816756,-0.823029
XAGUSD,dedup_hybrid,1.5,le_0.10,2020,9,1,1.409047,-1.578041
XAGUSD,dedup_hybrid,1.5,le_0.10,2021,2,1,1.405133,-2.542436
XAGUSD,dedup_hybrid,1.5,le_0.10,2024,8,1,-1.121910,-1.121910
XAGUSD,dedup_hybrid,1.5,le_0.10,2024,9,1,1.412962,1.412962
XAGUSD,dedup_hybrid,1.5,le_0.10,2025,2,1,1.400780,1.400780
XAGUSD,dedup_hybrid,1.5,le_0.10,2025,10,5,-5.432298,-4.837966
XAGUSD,dedup_hybrid,1.5,le_0.10,2025,11,2,2.819548,-3.960690
XAGUSD,dedup_hybrid,1.5,le_0.10,2025,12,20,4.221910,-2.255657
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,1,30,18.588922,-10.542225
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,2,34,11.656141,-14.817127
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,3,33,-0.122073,-26.692321
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,4,30,13.437062,1.143047
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,5,28,3.041138,-14.155794
XAGUSD,dedup_hybrid,1.5,le_0.10,2026,6,27,7.142960,-6.722226
XAGUSD,dedup_hybrid,1.5,le_0.15,2016,7,1,0.828502,-1.369565
XAGUSD,dedup_hybrid,1.5,le_0.15,2016,11,1,-1.292718,1.366730
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,3,2,-1.518171,-1.518171
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,7,2,2.299586,2.299586
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,8,9,7.480233,-9.209367
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,9,3,4.133780,1.330455
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,10,3,-0.024708,-1.016089
XAGUSD,dedup_hybrid,1.5,le_0.15,2020,12,1,1.372958,1.372958
XAGUSD,dedup_hybrid,1.5,le_0.15,2021,1,1,1.372958,-2.947368
XAGUSD,dedup_hybrid,1.5,le_0.15,2021,2,3,1.036667,-2.910902
XAGUSD,dedup_hybrid,1.5,le_0.15,2021,3,1,1.374327,1.374327
XAGUSD,dedup_hybrid,1.5,le_0.15,2021,5,2,0.545348,-1.264578
XAGUSD,dedup_hybrid,1.5,le_0.15,2021,6,1,0.417481,-0.705398
XAGUSD,dedup_hybrid,1.5,le_0.15,2022,1,1,0.358603,-1.206210
XAGUSD,dedup_hybrid,1.5,le_0.15,2022,3,2,2.752312,2.752312
XAGUSD,dedup_hybrid,1.5,le_0.15,2022,6,2,0.553950,-1.322700
XAGUSD,dedup_hybrid,1.5,le_0.15,2022,7,1,-1.195703,-0.212733
XAGUSD,dedup_hybrid,1.5,le_0.15,2022,12,1,-0.326076,-1.509873
XAGUSD,dedup_hybrid,1.5,le_0.15,2023,6,1,1.351813,1.351813
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,4,3,3.466697,0.831562
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,5,3,-1.136937,0.233250
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,6,4,2.487437,-3.932084
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,7,4,-2.137650,1.534694
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,8,3,1.588727,-2.936936
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,9,2,0.094034,-0.461837
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,10,5,1.516259,0.512590
XAGUSD,dedup_hybrid,1.5,le_0.15,2024,11,2,0.017708,-1.793593
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,2,1,1.400780,-1.592488
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,4,4,0.681367,-2.000623
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,5,1,-1.174721,0.780669
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,7,3,4.087573,-1.548053
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,9,4,-0.312581,-0.704773
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,10,18,-0.103953,-19.162435
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,11,20,11.784791,-3.512651
XAGUSD,dedup_hybrid,1.5,le_0.15,2025,12,36,6.074446,-5.762994
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,1,30,18.588922,-35.056977
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,2,34,11.656141,-22.124206
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,3,33,-0.122073,8.368903
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,4,31,14.825885,-26.624365
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,5,30,5.818995,-19.406937
XAGUSD,dedup_hybrid,1.5,le_0.15,2026,6,29,6.359586,-15.878138
XAGUSD,dedup_hybrid,1.5,none,2016,1,29,-13.367098,-35.997891
XAGUSD,dedup_hybrid,1.5,none,2016,2,34,0.512976,-54.369770
XAGUSD,dedup_hybrid,1.5,none,2016,3,38,-20.807610,-45.053732
XAGUSD,dedup_hybrid,1.5,none,2016,4,29,-2.423487,-30.152329
XAGUSD,dedup_hybrid,1.5,none,2016,5,35,-6.266027,-44.808340
XAGUSD,dedup_hybrid,1.5,none,2016,6,34,-7.805033,-46.805699
XAGUSD,dedup_hybrid,1.5,none,2016,7,27,-8.936014,-24.092407
XAGUSD,dedup_hybrid,1.5,none,2016,8,40,-3.657846,-47.943529
XAGUSD,dedup_hybrid,1.5,none,2016,9,36,7.048793,-49.442462
XAGUSD,dedup_hybrid,1.5,none,2016,10,27,-5.347391,-27.986107
